,name,sector,industry,country,mktCap,fullTimeEmployees
WPM.TO,WHEATON PRECIOUS METALS CORP,Basic Materials,Gold,Canada,21520431104,39
WPRT.TO,WESTPORT FUEL SYSTEMS INC,Consumer Cyclical,Auto Parts,Canada,1332110464,1313
WRG.TO,WESTERN ENERGY SERVICES CORP,Energy,Oil & Gas Drilling,Canada,32819438,
WRN.TO,WESTERN COPPER AND GOLD CORP,Basic Materials,Other Industrial Metals & Mining,Canada,223736704,9
WRX.TO,WESTERN RESOURCES CORP,Basic Materials,Other Industrial Metals & Mining,Canada,30834212,23
WSP.TO,WSP GLOBAL INC,Industrials,Engineering & Construction,Canada,13700147200,
WSRD.TO,error,,,,,
WSRI.TO,error,,,,,
WTE.TO,WESTSHORE TERMINALS INVESTMENT ,Industrials,Marine Shipping,Canada,1280508288,237
WXM.TO,error,,,,,
X.TO,TMX GROUP LIMITED,Financial Services,Financial Data & Stock Exchanges,Canada,7295496704,1383
XAM.TO,XANADU MINES LTD,Basic Materials,Other Precious Metals & Mining,Mongolia,73147200,
XAU.TO,GOLDMONEY INC,Financial Services,Capital Markets,Canada,236917728,77
XAW.TO,error,,,,,
XAW.U.TO,delisted,,,,,
XBAL.TO,error,,,,,
XBB.TO,error,,,,,
XBM.TO,error,,,,,
XCB.TO,error,,,,,
XCD.TO,error,,,,,
XCG.TO,error,,,,,
XCH.TO,error,,,,,
XCNS.TO,error,,,,,
XCS.TO,error,,,,,
XCSR.TO,error,,,,,
XCT.TO,EXACTEARTH LTD,Technology,Software—Application,Canada,66714572,33
XCV.TO,error,,,,,
XDG.TO,error,,,,,
XDG.U.TO,delisted,,,,,
XDGH.TO,error,,,,,
XDIV.TO,error,,,,,
XDSR.TO,error,,,,,
XDU.TO,error,,,,,
XDU.U.TO,delisted,,,,,
XDUH.TO,error,,,,,
XDV.TO,error,,,,,
XEB.TO,error,,,,,
XEC.TO,error,,,,,
XEC.U.TO,delisted,,,,,
XEF.TO,error,,,,,
XEF.U.TO,delisted,,,,,
XEG.TO,error,,,,,
XEH.TO,error,,,,,
XEI.TO,error,,,,,
XEM.TO,error,,,,,
XEN.TO,error,,,,,
XEQT.TO,error,,,,,
XESG.TO,error,,,,,
XEU.TO,error,,,,,
XFA.TO,error,,,,,
XFC.TO,error,,,,,
XFF.TO,error,,,,,
XFH.TO,error,,,,,
XFI.TO,error,,,,,
XFN.TO,error,,,,,
XFR.TO,error,,,,,
XFS.TO,error,,,,,
XFS.U.TO,delisted,,,,,
XGB.TO,error,,,,,
XGD.TO,error,,,,,
XGI.TO,error,,,,,
XGRO.TO,error,,,,,
XHB.TO,error,,,,,
XHC.TO,error,,,,,
XHD.TO,error,,,,,
XHU.TO,error,,,,,
XHY.TO,error,,,,,
XIC.TO,error,,,,,
XID.TO,error,,,,,
XIG.TO,error,,,,,
XIN.TO,error,,,,,
XINC.TO,error,,,,,
XIT.TO,error,,,,,
XIU.TO,error,,,,,
XLB.TO,error,,,,,
XMA.TO,error,,,,,
XMC.TO,error,,,,,
XMC.U.TO,delisted,,,,,
XMD.TO,error,,,,,
XMF.A.TO,delisted,,,,,
XMF.PR.B.TO,error,,,,,
XMF.PR.C.TO,error,,,,,
XMH.TO,error,,,,,
XMI.TO,error,,,,,
XML.TO,error,,,,,
XMM.TO,error,,,,,
XMS.TO,error,,,,,
XMTM.TO,error,,,,,
XMU.TO,error,,,,,
XMU.U.TO,delisted,,,,,
XMV.TO,error,,,,,
XMW.TO,error,,,,,
XMY.TO,error,,,,,
XPF.TO,error,,,,,
XQB.TO,error,,,,,
XQLT.TO,error,,,,,
XQQ.TO,error,,,,,
XRB.TO,error,,,,,
XRE.TO,error,,,,,
XSAB.TO,error,,,,,
XSB.TO,error,,,,,
XSC.TO,error,,,,,
XSE.TO,error,,,,,
XSEA.TO,error,,,,,
XSEM.TO,error,,,,,
XSH.TO,error,,,,,
XSI.TO,error,,,,,
XSMC.TO,error,,,,,
XSMH.TO,error,,,,,
XSP.TO,error,,,,,
XSQ.TO,error,,,,,
XST.TO,error,,,,,
XSTB.TO,error,,,,,
XSU.TO,error,,,,,
XSUS.TO,error,,,,,
XTC.TO,EXCO TECH,Consumer Cyclical,Auto Parts,Canada,426854016,4800
XTD.TO,"TDB SPLIT CORP., CLASS A SHARES",Financial Services,Asset Management,Canada,30540646,
XTD.PR.A.TO,error,,,,,
XTG.TO,XTRA GOLD RESOURCES CORP,Basic Materials,Gold,Bahamas,54369084,
XTR.TO,error,,,,,
XUH.TO,error,,,,,
XUS.TO,error,,,,,
XUS.U.TO,delisted,,,,,
XUSR.TO,error,,,,,
XUT.TO,error,,,,,
XUU.TO,error,,,,,
XUU.U.TO,delisted,,,,,
XVLU.TO,error,,,,,
XWD.TO,error,,,,,
XXM.TO,error,,,,,
XXM.B.TO,delisted,,,,,
Y.TO,YELLOW PAGES LIMITED,Communication Services,Publishing,Canada,335894816,
Y.WT.TO,error,,,,,
YCM.TO,COMMERCE SPLIT CORP CAPITAL SHA,Financial Services,Asset Management,Canada,3137862,
YCM.PR.A.TO,error,,,,,
YCM.PR.B.TO,error,,,,,
YGR.TO,YANGARRA RESOURCES LTD,Energy,Oil & Gas E&P,Canada,100748392,64
YPG.DB.TO,error,,,,,
YRB.TO,YORBEAU RESOURCES INC,Basic Materials,Gold,Canada,18211800,9
YRI.TO,YAMANA GOLD INC,Basic Materials,Gold,Canada,5448074752,
YXM.TO,error,,,,,
YXM.B.TO,delisted,,,,,
ZAG.TO,error,,,,,
ZBAL.TO,error,,,,,
ZBBB.TO,error,,,,,
ZBK.TO,error,,,,,
ZCB.TO,error,,,,,
ZCH.TO,error,,,,,
ZCM.TO,error,,,,,
ZCN.TO,error,,,,,
ZCON.TO,error,,,,,
ZCPB.TO,error,,,,,
ZCS.TO,error,,,,,
ZCS.L.TO,delisted,,,,,
ZDB.TO,error,,,,,
ZDH.TO,error,,,,,
ZDI.TO,error,,,,,
ZDJ.TO,error,,,,,
ZDM.TO,error,,,,,
ZDV.TO,error,,,,,
ZDY.TO,error,,,,,
ZDY.U.TO,delisted,,,,,
ZEA.TO,error,,,,,
ZEB.TO,error,,,,,
ZEF.TO,error,,,,,
ZEM.TO,error,,,,,
ZENA.TO,ZENABIS GLOBAL INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,104508688,794
ZENA.WT.TO,delisted,,,,,
ZEO.TO,error,,,,,
ZEQ.TO,error,,,,,
ZESG.TO,error,,,,,
ZFC.TO,error,,,,,
ZFH.TO,error,,,,,
ZFL.TO,error,,,,,
ZFM.TO,error,,,,,
ZFN.TO,error,,,,,
ZFS.TO,error,,,,,
ZFS.L.TO,delisted,,,,,
ZGB.TO,error,,,,,
ZGD.TO,error,,,,,
ZGI.TO,error,,,,,
ZGQ.TO,error,,,,,
ZGRO.TO,error,,,,,
ZGSB.TO,error,,,,,
ZHP.TO,error,,,,,
ZHU.TO,error,,,,,
ZHY.TO,error,,,,,
ZIC.TO,error,,,,,
ZIC.U.TO,delisted,,,,,
ZID.TO,error,,,,,
ZIN.TO,error,,,,,
ZJG.TO,error,,,,,
ZJK.TO,error,,,,,
ZJN.TO,error,,,,,
ZJO.TO,error,,,,,
ZLB.TO,error,,,,,
ZLC.TO,error,,,,,
ZLD.TO,error,,,,,
ZLE.TO,error,,,,,
ZLH.TO,error,,,,,
ZLI.TO,error,,,,,
ZLU.TO,error,,,,,
ZLU.U.TO,delisted,,,,,
ZMBS.TO,error,,,,,
ZMI.TO,error,,,,,
ZMID.TO,error,,,,,
ZMID.U.TO,delisted,,,,,
ZMP.TO,error,,,,,
ZMSB.TO,error,,,,,
ZMT.TO,error,,,,,
ZMU.TO,error,,,,,
ZNQ.TO,error,,,,,
ZPAY.TO,error,,,,,
ZPAY.F.TO,delisted,,,,,
ZPAY.U.TO,delisted,,,,,
ZPH.TO,error,,,,,
ZPL.TO,error,,,,,
ZPR.TO,error,,,,,
ZPS.TO,error,,,,,
ZPW.TO,error,,,,,
ZPW.U.TO,delisted,,,,,
ZQB.TO,error,,,,,
ZQQ.TO,error,,,,,
ZRE.TO,error,,,,,
ZRR.TO,error,,,,,
ZSB.TO,error,,,,,
ZSML.TO,error,,,,,
ZSML.F.TO,delisted,,,,,
ZSML.U.TO,delisted,,,,,
ZSP.TO,error,,,,,
ZSP.U.TO,delisted,,,,,
ZST.TO,error,,,,,
ZST.L.TO,delisted,,,,,
ZSU.TO,error,,,,,
ZUB.TO,error,,,,,
ZUD.TO,error,,,,,
ZUE.TO,error,,,,,
ZUH.TO,error,,,,,
ZUP.TO,error,,,,,
ZUP.U.TO,delisted,,,,,
ZUQ.TO,error,,,,,
ZUQ.F.TO,delisted,,,,,
ZUQ.U.TO,delisted,,,,,
ZUS.U.TO,delisted,,,,,
ZUS.V.TO,delisted,,,,,
ZUT.TO,error,,,,,
ZVC.TO,error,,,,,
ZVI.TO,error,,,,,
ZVU.TO,error,,,,,
ZWA.TO,error,,,,,
ZWB.TO,error,,,,,
ZWC.TO,error,,,,,
ZWE.TO,error,,,,,
ZWG.TO,error,,,,,
ZWH.TO,error,,,,,
ZWH.U.TO,delisted,,,,,
ZWK.TO,error,,,,,
ZWP.TO,error,,,,,
ZWS.TO,error,,,,,
ZWU.TO,error,,,,,
ZXM.TO,error,,,,,
ZXM.B.TO,delisted,,,,,
ZZZ.TO,SLEEP COUNTRY CANADA HOLDINGS I,Consumer Cyclical,Specialty Retail,Canada,1176627712,1434
ZZZD.TO,error,,,,,
