,name,sector,industry,country,mktCap,fullTimeEmployees
5344.T,MARUWA CO LTD,Technology,Electronic Components,Japan,137297453056,1580
5351.T,SHINAGAWA REFRACTORIES CO,Industrials,Building Products & Equipment,Japan,27439069184,2876
5352.T,KROSAKI HARIMA CORP,Basic Materials,Building Materials,Japan,41655099392,4827
5355.T,NIPPON CRUCIBLE CO,Industrials,Conglomerates,Japan,3358839552,238
5357.T,YOTAI REFRACTORIES CO,Basic Materials,Building Materials,Japan,22217844736,566
5358.T,ISOLITE INSULATING PRODUCTS CO,Industrials,Building Products & Equipment,Japan,15902099456,670
5363.T,TYK CORPORATION,Basic Materials,Building Materials,Japan,15577889792,952
5367.T,NIKKATO CORP,Industrials,Specialty Industrial Machinery,Japan,9130810368,259
5368.T,JAPAN INSULATION CO LTD,Industrials,Specialty Industrial Machinery,Japan,9906349056,371
5380.T,SHINTO COMPANY(JP),Industrials,Building Products & Equipment,Japan,707692032,180
5381.T,MIPOX CORPORATION,Basic Materials,Specialty Chemicals,Japan,6608112128,435
5384.T,FUJIMI INC,Technology,Semiconductor Equipment & Materials,Japan,101477654528,908
5386.T,TSURUYA CO LTD,Industrials,Building Products & Equipment,Japan,3169501184,395
5387.T,CHIYODA UTE CO LTD,Basic Materials,Building Materials,Japan,9723772928,638
5388.T,KUNIMINE INDUSTRIES CO,Basic Materials,Building Materials,Japan,17043542016,270
5391.T,A&A MATERIAL,Industrials,Building Products & Equipment,Japan,8611820544,866
5393.T,NICHIAS CORP,Industrials,Conglomerates,Japan,184212570112,6260
5395.T,RIKEN CORUNDUM CO,Basic Materials,Specialty Chemicals,Japan,1752043264,
5401.T,NIPPON STEEL CORPORATION,Basic Materials,Steel,Japan,1703723925504,106599
5406.T,KOBE STEEL,Basic Materials,Steel,Japan,259328344064,40831
5408.T,NAKAYAMA STEEL WORKS,Basic Materials,Steel,Japan,24145235968,1181
5410.T,GODO STEEL LTD,Basic Materials,Steel,Japan,32680738816,2015
5411.T,JFE HOLDINGS INC,Basic Materials,Steel,Japan,771621584896,64009
5423.T,TOKYO STEEL MANUFACTURING CO,Basic Materials,Steel,Japan,95875694592,989
5440.T,KYOEI STEEL LTD,Basic Materials,Steel,Japan,75097153536,3952
5444.T,YAMATO KOGYO CO,Basic Materials,Steel,Japan,209993170944,1386
5445.T,TOKYO TEKKO CO LTD,Basic Materials,Steel,Japan,18671513600,790
5446.T,HOKUETSU METAL CO,Basic Materials,Steel,Japan,4936005120,417
5449.T,OSAKA STEEL CO LTD,Basic Materials,Steel,Japan,56668246016,1006
5451.T,YODOGAWA STEEL WORKS,Basic Materials,Steel,Japan,73977298944,2431
5458.T,TAKASAGO TEKKO KK,Basic Materials,Steel,Japan,2252250112,142
5463.T,MARUICHI STEEL TUBE,Basic Materials,Steel,Japan,217543065600,1990
5464.T,MORY INDUSTRIES,Basic Materials,Steel,Japan,21407297536,667
5471.T,DAIDO STEEL CO,Basic Materials,Steel,Japan,214422863872,13436
5476.T,NIPPON KOSHUHA STEEL CO,Basic Materials,Steel,Japan,6478217216,1284
5480.T,NIPPON YAKIN KOGYO CO,Basic Materials,Steel,Japan,31859251200,2029
5481.T,SANYO SPECIAL STEEL CO LTD,Basic Materials,Steel,Japan,88389754880,6726
5482.T,AICHI STEEL CORP,Basic Materials,Steel,Japan,74404388864,4912
5484.T,TOHOKU STEEL CO,Basic Materials,Steel,Japan,12580842496,470
5486.T,HITACHI METALS,Basic Materials,Steel,Japan,763207090176,29805
5491.T,NIPPON KINZOKU CO,Basic Materials,Steel,Japan,7551362048,888
5541.T,PACIFIC METALS CO,Basic Materials,Steel,Japan,42012692480,459
5542.T,SHINHOKOKU STEEL CORP,Basic Materials,Steel,Japan,5035190272,84
5563.T,NIPPON DENKO CO LTD,Basic Materials,Steel,Japan,45059616768,
5602.T,KURIMOTO LTD,Basic Materials,Steel,Japan,22542948352,2116
5603.T,KOGI CORPORATION,Industrials,Metal Fabrication,Japan,4080962048,763
5609.T,NIPPON CHUZO KK,Basic Materials,Steel,Japan,4803187200,301
5610.T,DAIWA HEAVY INDUSTRY CO,Industrials,Building Products & Equipment,Japan,1119050496,
5612.T,NIPPON CHUTETSUKAN KK,Industrials,Building Products & Equipment,Japan,4749080064,325
5614.T,KAWAKIN HOLDINGS CO. LTD,Industrials,Metal Fabrication,Japan,7568407040,1852
5631.T,JAPAN STEEL WORKS,Industrials,Specialty Industrial Machinery,Japan,190583078912,5334
5632.T,MITSUBISHI STEEL MFG CO,Basic Materials,Steel,Japan,13353832448,4288
5644.T,METALART CORP,Industrials,Metal Fabrication,Japan,5877819904,732
5658.T,NICHIA STEEL WORKS,Industrials,Tools & Accessories,Japan,15632715776,787
5659.T,NIPPON SEISEN CO,Industrials,Tools & Accessories,Japan,22970144768,876
5660.T,KOBELCO WIRE CO LTD,Basic Materials,Steel,Japan,5379919872,907
5690.T,REVER HOLDINGS CORPORATION,Industrials,Waste Management,Japan,18068457472,609
5695.T,POWDERTECH CO LTD,Basic Materials,Specialty Chemicals,Japan,8372908032,254
5697.T,SANYU CO LTD,Basic Materials,Steel,Japan,2429889024,308
5698.T,ENVIPRO HOLDINGS INC,Industrials,Waste Management,Japan,13985805312,443
5699.T,IBOKIN CO LTD,Industrials,Waste Management,Japan,3948609792,
5702.T,DAIKI ALUMINIUM INDUSTRY CO,Basic Materials,Aluminum,Japan,43094659072,1136
5703.T,NIPPON LIGHT METAL HLDGS CO LIM,Basic Materials,Aluminum,Japan,141787185152,13611
5704.T,JMC CORPORATION,Industrials,Specialty Business Services,Japan,4169410560,
5706.T,MITSUI MINING & SMELTING CO,Industrials,Conglomerates,Japan,221859135488,12197
5707.T,TOHO ZINC CO LTD,Basic Materials,Other Industrial Metals & Mining,Japan,33050068992,1105
5711.T,MITSUBISHI MATERIALS CORP,Basic Materials,Other Industrial Metals & Mining,Japan,340171718656,28601
5713.T,SUMITOMO METAL MINING CO,Basic Materials,Other Industrial Metals & Mining,Japan,1315087450112,6873
5714.T,DOWA HOLDINGS,Basic Materials,Other Industrial Metals & Mining,Japan,284381511680,6986
5715.T,FURUKAWA CO,Industrials,Specialty Industrial Machinery,Japan,55487635456,2755
5721.T,S-SCIENCE COMPANY LTD,Industrials,Conglomerates,Japan,4426048000,138
5724.T,ASAKA RIKEN CO LTD,Basic Materials,Other Industrial Metals & Mining,Japan,9170265088,169
5726.T,OSAKA TITANIUM TECHNOLOGIES,Basic Materials,Other Industrial Metals & Mining,Japan,34406785024,698
5727.T,TOHO TITANIUM CO,Basic Materials,Other Industrial Metals & Mining,Japan,70247751680,907
5729.T,NIHON SEIKO CO LTD,Basic Materials,Chemicals,Japan,7089856000,219
5741.T,UACJ CORPORATION,Basic Materials,Aluminum,Japan,129789886464,9927
5742.T,NIC AUTOTEC INC,Basic Materials,Aluminum,Japan,5050833408,254
5753.T,NIPPON SHINDO CO,Basic Materials,Copper,Japan,3473373952,145
5757.T,CK SAN-ETSU CO LTD,Industrials,Metal Fabrication,Japan,36321669120,919
5781.T,TOHO KINZOKU(METAL),Basic Materials,Other Industrial Metals & Mining,Japan,2640885504,140
5801.T,FURUKAWA ELECTRIC CO,Industrials,Electrical Equipment & Parts,Japan,212873478144,50232
5802.T,SUMITOMO ELECTRIC INDUSTRIES,Consumer Cyclical,Auto Parts,Japan,1332064157696,283910
5803.T,FUJIKURA,Industrials,Electrical Equipment & Parts,Japan,147863486464,55936
5805.T,SWCC SHOWA HOLDINGS CO.LTD,Industrials,Electrical Equipment & Parts,Japan,49655128064,4352
5807.T,TOTOKU ELECTRIC CO,Industrials,Electrical Equipment & Parts,Japan,18774654976,907
5809.T,TATSUTA ELECTRIC WIRE & CABLE C,Industrials,Electrical Equipment & Parts,Japan,39850291200,936
5816.T,ONAMBA CO LTD,Industrials,Electrical Equipment & Parts,Japan,5910646272,
5817.T,JMACS JAPAN CO LTD,Technology,Communication Equipment,Japan,2076146048,169
5819.T,CANARE ELECTRIC CO,Industrials,Electrical Equipment & Parts,Japan,12149189632,
5820.T,MITSUBOSHI CO,Industrials,Electrical Equipment & Parts,Japan,1675139584,240
5821.T,HIRAKAWA HEWTECH CORP,Industrials,Conglomerates,Japan,18107228160,2194
5851.T,RYOBI LTD,Industrials,Tools & Accessories,Japan,54930362368,
5852.T,AHRESTY CORPORATION,Industrials,Metal Fabrication,Japan,12329609216,6780
5856.T,LIFE INTELLIGENT ENT HLDGS CO L,Industrials,Conglomerates,Japan,5841864192,168
5857.T,ASAHI HOLDINGS INC,Industrials,Waste Management,Japan,171953815552,1574
5858.T,STG CO LTD,Industrials,Metal Fabrication,Japan,2800849920,
5900.T,DAIKEN CO LTD,Industrials,Building Products & Equipment,Japan,4591611904,310
5901.T,TOYO SEIKAN GROUP HOLDINGS LIMI,Consumer Cyclical,Packaging & Containers,Japan,254649483264,19307
5902.T,HOKKAN HOLDINGS LIMITED,Consumer Cyclical,Packaging & Containers,Japan,19744073728,2424
5903.T,SHINPO CO LTD,Industrials,Specialty Industrial Machinery,Japan,6542786560,96
5905.T,NIHON SEIKAN K.K.,Consumer Cyclical,Packaging & Containers,Japan,1818526720,209
5906.T,MK SEIKO CO LTD,Technology,Consumer Electronics,Japan,7662474752,1281
5907.T,JFE CONTAINER CO LTD,Consumer Cyclical,Packaging & Containers,Japan,16664522752,629
5909.T,CORONA CORPORATION,Technology,Consumer Electronics,Japan,29148981248,2304
5911.T,YOKOGAWA BRIDGE HOLDINGS CORP,Industrials,Engineering & Construction,Japan,85070422016,1800
5912.T,OSJB HOLDINGS CORP,Industrials,Engineering & Construction,Japan,35734409216,842
5915.T,KOMAIHALTEC INC,Industrials,Engineering & Construction,Japan,10152542208,579
5918.T,TAKIGAMI STEEL CONSTRUCTION CO,Industrials,Engineering & Construction,Japan,12136312832,387
5921.T,KAWAGISHI BRIDGE WORKS CO LTD,Basic Materials,Steel,Japan,9039459328,313
5922.T,NASU DENKI-TEKKO CO,Industrials,Metal Fabrication,Japan,13555543040,533
5923.T,TAKADA KIKO STEEL CONSTRUCTION ,Industrials,Engineering & Construction,Japan,6388264960,292
5928.T,ALMETAX MANUFACTURING CO,Industrials,Building Products & Equipment,Japan,2864790016,389
5929.T,SANWA HOLDINGS CORP,Industrials,Building Products & Equipment,Japan,334581694464,11474
5930.T,BUNKA SHUTTER CO,Industrials,Building Products & Equipment,Japan,79579455488,4782
5932.T,SANKYO TATEYAMA INC,Industrials,Building Products & Equipment,Japan,26284455936,10881
5933.T,ALINCO INC,Technology,Scientific & Technical Instruments,Japan,19508150272,1450
5935.T,GANTAN BEAUTY INDUSTRY CO,Industrials,Building Products & Equipment,Japan,3065007872,219
5936.T,TOYO SHUTTER CO,Industrials,Building Products & Equipment,Japan,4359704576,546
5938.T,LIXIL CORPORATION,Industrials,Building Products & Equipment,Japan,941371293696,61634
5939.T,OTANI KOGYO CO LTD,Industrials,Electrical Equipment & Parts,Japan,4690765824,174
5940.T,FUJISASH CO LTD,Industrials,Building Products & Equipment,Japan,10342578176,3078
5941.T,NAKANISHI MFG CO,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Japan,6724746240,411
5942.T,NIPPON FILCON CO,Industrials,Specialty Industrial Machinery,Japan,11207550976,1282
5943.T,NORITZ CORP,Industrials,Building Products & Equipment,Japan,84792287232,
5945.T,TENRYU SAW MFG CO,Industrials,Tools & Accessories,Japan,12702569472,1078
5946.T,CHOFU SEISAKUSHO CO,Technology,Consumer Electronics,Japan,75697373184,
5947.T,RINNAI CORP,Technology,Consumer Electronics,Japan,644533452800,10451
5949.T,UNIPRES CORP,Consumer Cyclical,Auto Parts,Japan,50413051904,9875
5950.T,JAPAN POWER FASTENING CO,Industrials,Tools & Accessories,Japan,2125501184,
5951.T,DAINICHI CO LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Japan,14372635648,496
5952.T,AMATEI INCORPORATED,Industrials,Tools & Accessories,Japan,2165312000,175
5955.T,YAMASHINA CORP,Industrials,Metal Fabrication,Japan,11024000000,451
5956.T,TOSO CO LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Japan,4995800576,915
5957.T,NITTOSEIKO CO LTD,Industrials,Tools & Accessories,Japan,21747263488,
5958.T,SANYO INDUSTRIES,Industrials,Building Products & Equipment,Japan,6400232448,385
5959.T,OKABE CO LTD,Industrials,Engineering & Construction,Japan,38730452992,
5962.T,ASAKA INDUSTRIAL CO,Industrials,Tools & Accessories,Japan,1549738112,147
5964.T,TOYO KNIFE CO LTD,Industrials,Tools & Accessories,Japan,1147143936,254
5965.T,FUJIMAK CORP,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Japan,9725393920,1055
5966.T,KYOTO TOOL CO LTD,Industrials,Tools & Accessories,Japan,4719410688,264
5967.T,TONE CO LTD,Industrials,Tools & Accessories,Japan,5477764608,135
5969.T,LOBTEX CO LTD,Industrials,Tools & Accessories,Japan,1717625984,194
5970.T,G-TEKT CORPORATION,Consumer Cyclical,Auto Parts,Japan,67874070528,8676
5971.T,KYOWAKOGYOSYO CO,Industrials,Tools & Accessories,Japan,6192480256,307
5973.T,TOAMI CORP,Basic Materials,Steel,Japan,3393888768,246
5974.T,CHUGOKUKOGYO CO,Utilities,Utilities—Regulated Gas,Japan,2949516032,395
5975.T,TOPRE CORPORATION,Consumer Cyclical,Auto Parts,Japan,86806552576,5546
5976.T,NETUREN CO LTD,Basic Materials,Steel,Japan,25833750528,1640
5981.T,TOKYO ROPE MANUFACTURING CO,Industrials,Specialty Industrial Machinery,Japan,20893114368,1766
5982.T,MARUZEN CO LTD,Industrials,Specialty Industrial Machinery,Japan,31451623424,1368
5983.T,IWABUCHI CORP,Industrials,Electrical Equipment & Parts,Japan,6359560192,404
5984.T,KANEFUSA CORP,Industrials,Specialty Industrial Machinery,Japan,8896192512,1209
5985.T,SUNCALL CORP,Consumer Cyclical,Auto Parts,Japan,15897767936,2453
5986.T,MOLITEC STEEL CO,Basic Materials,Steel,Japan,9723813888,603
5987.T,ONEX CORP (JAPAN),Industrials,Metal Fabrication,Japan,1886229504,282
5988.T,PIOLAX INC,Consumer Cyclical,Auto Parts,Japan,59764207616,3149
5989.T,H-ONE CO.LTD,Consumer Cyclical,Auto Parts,Japan,22471493632,7339
5990.T,SUPER TOOL CO LTD,Industrials,Tools & Accessories,Japan,4677578752,115
5991.T,NHK SPRING CO LTD,Consumer Cyclical,Auto Parts,Japan,197236441088,18419
5992.T,CHUO SPRING CO,Consumer Cyclical,Auto Parts,Japan,25522415616,3424
5994.T,FINE SINTER CO LTD,Industrials,Metal Fabrication,Japan,7675274240,2307
5997.T,KYORITSU AIR TECH INC,Industrials,Building Products & Equipment,Japan,2893783296,
5998.T,ADVANEX INC,Industrials,Tools & Accessories,Japan,6316069888,1923
5999.T,IHARA SCIENCE CORP,Industrials,Metal Fabrication,Japan,18478249984,577
6005.T,MIURA CO LTD,Industrials,Specialty Industrial Machinery,Japan,677302960128,5893
6013.T,TAKUMA CO LTD,Industrials,Pollution & Treatment Controls,Japan,191008489472,3816
6016.T,JAPAN ENGINE CORPORATION,Industrials,Specialty Industrial Machinery,Japan,3178108416,321
6018.T,THE HANSHIN DIESEL WORKS LTD,Industrials,Specialty Industrial Machinery,Japan,6110744064,285
6022.T,AKASAKA DIESELS,Industrials,Aerospace & Defense,Japan,2060375040,366
6023.T,DAIHATSU DIESEL MFG CO,Industrials,Specialty Industrial Machinery,Japan,16387695616,1256
6026.T,GMO TECH INC,Communication Services,Internet Content & Information,Japan,2487030784,
6027.T,BENGO4.COM INC,Industrials,Consulting Services,Japan,198806798336,240
6028.T,TECHNOPRO HOLDINGS INC,Industrials,Staffing & Employment Services,Japan,321741946880,22708
6029.T,ARTRA CORPORATION,Healthcare,Medical Care Facilities,Japan,3268329472,
6030.T,ADVENTURE INC,Consumer Cyclical,Travel Services,Japan,36800798720,365
6031.T,SCIGINEER INC,Communication Services,Advertising Agencies,Japan,2288471040,32
6032.T,INTERWORKS INC,Communication Services,Internet Content & Information,Japan,4053139968,226
6033.T,EXTREME CO LTD,Communication Services,Electronic Gaming & Multimedia,Japan,7736792576,592
6034.T,MRT,Healthcare,Medical Care Facilities,Japan,7047087104,
6035.T,IR JAPAN HOLDINGS LTD,Industrials,Consulting Services,Japan,232684814336,157
6036.T,KEEPER TECHNICAL LABORATORY CO ,Basic Materials,Specialty Chemicals,Japan,65752395776,490
6037.T,FIRSTLOGIC INC,Communication Services,Internet Content & Information,Japan,8874524672,55
6038.T,IID INC,Communication Services,Advertising Agencies,Japan,4305760768,203
6039.T,JAPAN ANIMAL REFERRAL MED CNTR ,Consumer Cyclical,Personal Services,Japan,4747772928,188
6040.T,NIPPON SKI RESORT DEV CO LTD,Consumer Cyclical,Resorts & Casinos,Japan,9174219776,236
6042.T,NIKKI CO LTD,Consumer Cyclical,Auto Parts,Japan,3454104576,579
6044.T,SANKI SERVICE CORPORATION,Industrials,Specialty Business Services,Japan,6406877184,374
6045.T,RENTRACKS CO LTD,Communication Services,Advertising Agencies,Japan,4969415168,104
6046.T,LINKBAL INC,Communication Services,Internet Content & Information,Japan,6321298944,73
6047.T,GUNOSY INC,Technology,Software—Application,Japan,20267862016,251
6048.T,DESIGNONE JAPAN INC,Communication Services,Internet Content & Information,Japan,3609339904,132
6049.T,ITOKURO INC,Communication Services,Internet Content & Information,Japan,24837568512,89
6050.T,E-GUARDIAN INC,Technology,Information Technology Services,Japan,29187166208,379
6054.T,LIVESENSE INC,Communication Services,Internet Content & Information,Japan,6468405760,
6055.T,JAPAN MATERIAL CO LTD,Technology,Semiconductors,Japan,140282904576,1018
6058.T,VECTOR INC.,Consumer Cyclical,Internet Retail,Japan,61452042240,1144
6059.T,UCHIYAMA HLDGS CO LTD,Healthcare,Medical Care Facilities,Japan,7887048192,2161
6060.T,COCOLONET CO LTD,Consumer Cyclical,Personal Services,Japan,3493268736,553
6061.T,UNIVERSAL ENGEISHA CO LTD,Consumer Cyclical,Specialty Retail,Japan,9109160960,582
6062.T,CHARM CARE CORPORATION,Healthcare,Medical Care Facilities,Japan,43564957696,
6063.T,EMERGENCY ASSISTANCE JAPAN CO L,Healthcare,Medical Care Facilities,Japan,2804025344,
6064.T,ACTCALL INC,Real Estate,Real Estate—Development,Japan,7921830400,160
6066.T,SHINTOKYO GROUP CO LIMITED,Industrials,Waste Management,Japan,2033600000,
6067.T,IMPACT HD INC,Communication Services,Advertising Agencies,Japan,15295266816,
6069.T,TRENDERS INC,Communication Services,Advertising Agencies,Japan,4682739200,109
6070.T,CAREERLINK CO LTD,Industrials,Staffing & Employment Services,Japan,27470192640,525
6071.T,IBJ INC,Consumer Cyclical,Personal Services,Japan,38667436032,
6072.T,JIBANNET HOLDINGS CO LTD,Industrials,Specialty Business Services,Japan,4916094976,131
6073.T,ASANTE INCORPORATED,Consumer Cyclical,Residential Construction,Japan,20469413888,
6074.T,JSS CORPORATION,Consumer Cyclical,Leisure,Japan,2258947072,523
6077.T,N FIELD CO LTD,Healthcare,Medical Care Facilities,Japan,15476326400,
6078.T,VALUE HR CO LTD,Healthcare,Health Information Services,Japan,19249051648,
6080.T,M&A CAPITAL PARTNERS CO LTD,Financial Services,Capital Markets,Japan,172146966528,199
6081.T,ALLIED ARCHITECTS INC,Communication Services,Internet Content & Information,Japan,8334532608,
6082.T,RIDE ON EXPRESS HLDGS CO LTD,Consumer Cyclical,Restaurants,Japan,18533144576,360
6083.T,ERI HOLDINGS CO LTD,Industrials,Specialty Business Services,Japan,4787544064,1339
6085.T,ARCHITECTS STUDIO JAPAN INC,Industrials,Engineering & Construction,Japan,1245252864,56
6086.T,SHIN MAINT HOLDINGS CO LTD,Industrials,Specialty Business Services,Japan,8621377536,189
6087.T,ABIST CO LTD,Industrials,Specialty Industrial Machinery,Japan,12973854720,1247
6088.T,SIGMAXYZ INC,Industrials,Specialty Business Services,Japan,37000790016,561
6089.T,WILL GROUP INC,Industrials,Staffing & Employment Services,Japan,23856795648,4820
6090.T,HUMAN METABOLOME TECHNOLOGIES I,Healthcare,Biotechnology,Japan,5359182336,73
6091.T,WESCO HOLDINGS INC,Industrials,Engineering & Construction,Japan,6764451328,655
6092.T,ENBIO HOLDINGS INC,Industrials,Specialty Business Services,Japan,4229416192,79
6093.T,ESCROW AGENT JAPAN INC,Industrials,Specialty Business Services,Japan,13208787968,194
6094.T,FREAKOUT HOLDINGS INC,Communication Services,Advertising Agencies,Japan,24287928320,571
6095.T,MEDPEER INC,Healthcare,Health Information Services,Japan,140654247936,225
6096.T,RAREJOB INC,Consumer Defensive,Education & Training Services,Japan,19722487808,731
6098.T,RECRUIT HOLDINGS CO LTD,Industrials,Staffing & Employment Services,Japan,8651401592832,49370
6099.T,ELAN CORPORATION,Healthcare,Medical Care Facilities,Japan,84838744064,
6101.T,TSUGAMI CORP,Industrials,Tools & Accessories,Japan,86279421952,2223
6103.T,OKUMA CORPORATION,Industrials,Specialty Industrial Machinery,Japan,203324964864,3812
6104.T,SHIBAURA MACHINE CO LTD,Industrials,Specialty Industrial Machinery,Japan,71029596160,3360
6113.T,AMADA CO LTD,Industrials,Specialty Industrial Machinery,Japan,444314583040,9531
6118.T,AIDA ENGINEERING,Industrials,Specialty Industrial Machinery,Japan,60385628160,2146
6121.T,TAKISAWA MACHINE TOOL CO,Industrials,Specialty Industrial Machinery,Japan,7477703168,718
6125.T,OKAMOTO MACHINE TOOL WORKS,Industrials,Specialty Industrial Machinery,Japan,12108772352,2023
6131.T,error,,,,,
6134.T,FUJI CORPORATION,Industrials,Specialty Industrial Machinery,Japan,251837612032,2493
6135.T,MAKINO MILLING MACHINE CO,Industrials,Specialty Industrial Machinery,Japan,109305438208,4757
6136.T,OSG CORP,Industrials,Tools & Accessories,Japan,199968227328,7173
6137.T,KOIKE SANSO KOGYO CO,Industrials,Specialty Industrial Machinery,Japan,9786755072,1073
6138.T,DIJET INDUSTRIAL,Industrials,Metal Fabrication,Japan,3967980544,413
6140.T,ASAHI DIAMOND INDUSTRIAL CO,Industrials,Tools & Accessories,Japan,30085877760,2100
6141.T,DMG MORI CO LTD,Industrials,Tools & Accessories,Japan,231481032704,
6143.T,SODICK CO LTD,Industrials,Specialty Industrial Machinery,Japan,49922703360,
6144.T,SEIBU ELECTRIC & MACHINERY CO,Industrials,Specialty Industrial Machinery,Japan,19770357760,525
6145.T,NITTOKU CO LTD,Industrials,Specialty Industrial Machinery,Japan,59713417216,837
6146.T,DISCO CORPORATION,Technology,Semiconductor Equipment & Materials,Japan,1252139859968,3863
6147.T,YAMAZAKI CO LTD,Industrials,Specialty Industrial Machinery,Japan,2032274176,366
6149.T,ODAWARA ENGINEERING CO,Industrials,Specialty Industrial Machinery,Japan,18040563712,
6150.T,TAKEDA MACHINERY CO,Industrials,Metal Fabrication,Japan,2367585792,182
6151.T,NITTO KOHKI CO LTD,Industrials,Specialty Industrial Machinery,Japan,41105309696,973
6155.T,TAKAMATSU MACHINERY CO,Industrials,Specialty Industrial Machinery,Japan,8168069632,625
6156.T,A-ONE SEIMITSU LTD,Industrials,Tools & Accessories,Japan,6477975040,101
6157.T,NS TOOL CO LTD,Industrials,Tools & Accessories,Japan,41141780480,338
6158.T,WAIDA MFG CO LTD,Industrials,Specialty Industrial Machinery,Japan,7309374976,168
6159.T,MICRON MACHINERY CO LTD,Industrials,Specialty Industrial Machinery,Japan,6776298496,246
6161.T,ESTIC,Industrials,Specialty Industrial Machinery,Japan,11799945216,187
6164.T,TAIYO KOKI CO LTD,Industrials,Specialty Industrial Machinery,Japan,7328491520,
6165.T,PUNCH INDUSTRY CO LTD,Industrials,Tools & Accessories,Japan,13177105408,4020
6166.T,NAKAMURA CHOUKOU CO LTD,Industrials,Specialty Industrial Machinery,Japan,8237179904,165
6167.T,FUJI DIE CO LTD,Industrials,Tools & Accessories,Japan,13662620672,1155
6171.T,C.E.MANAGEMENT INTEGRATED LABOR,Industrials,Engineering & Construction,Japan,5144798720,
6172.T,METAPS INC.,Technology,Software—Application,Japan,16334547968,
6173.T,AQUALINE LTD,Basic Materials,Building Materials,Japan,1521965440,329
6174.T,error,,,,,
6175.T,NET MARKETING CO LTD,Communication Services,Advertising Agencies,Japan,8687365120,114
6176.T,BRANGISTA INC,Communication Services,Publishing,Japan,8435095552,269
6177.T,APPBANK INC,Communication Services,Advertising Agencies,Japan,1444006272,
6178.T,JAPAN POST HLDGS CO LTD,Financial Services,Banks—Regional,Japan,4356731043840,245472
6180.T,GMO MEDIA INC,Communication Services,Internet Content & Information,Japan,3046363136,
6181.T,TAMENY INC,Consumer Cyclical,Personal Services,Japan,2453132800,474
6182.T,ROZETTA CORPORATION,Technology,Information Technology Services,Japan,25982253056,219
6183.T,BELLSYSTEM24 HOLDINGS INC,Industrials,Specialty Business Services,Japan,142250934272,9010
6184.T,KAMAKURA SHINSHO LTD,Consumer Cyclical,Personal Services,Japan,48785993728,
6185.T,SMN CORPORATION,Communication Services,Internet Content & Information,Japan,9967804416,236
6186.T,ICHIKURA CO LTD,Consumer Cyclical,Personal Services,Japan,2328570624,789
6187.T,LITALICO INC,Consumer Defensive,Education & Training Services,Japan,72007753728,1992
6188.T,FUJI SOFT SERVICE BUREAU INC,Technology,Information Technology Services,Japan,5939736064,465
6189.T,GLOBAL KIDS COMPANY CORP,Industrials,Specialty Business Services,Japan,9413556224,2941
6190.T,PHOENIXBIO CO LTD,Healthcare,Biotechnology,Japan,2009071872,71
6191.T,AIRTRIP CORP,Consumer Cyclical,Travel Services,Japan,48672923648,1296
6192.T,HYAS&CO INC,Real Estate,Real Estate Services,Japan,3480450304,227
6193.T,VIRTUALEX HOLDINGS INC,Technology,Information Technology Services,Japan,2354981120,356
6194.T,ATRAE INC,Industrials,Staffing & Employment Services,Japan,47273160704,63
6195.T,HOPE INC,Communication Services,Advertising Agencies,Japan,13378034688,146
6196.T,STRIKE COMPANY LTD,Financial Services,Capital Markets,Japan,95902081024,140
6197.T,SOLASTO CORPORATION,Healthcare,Medical Care Facilities,Japan,129244020736,27174
6198.T,CAREER CO LTD,Industrials,Staffing & Employment Services,Japan,2951484928,250
6199.T,SERAKU CO LTD,Technology,Information Technology Services,Japan,25646022656,2606
6200.T,INSOURCE CO LTD,Industrials,Specialty Business Services,Japan,95846572032,321
6201.T,TOYOTA INDUSTRIES CORP,Consumer Cyclical,Auto Manufacturers,Japan,3089315921920,66478
6203.T,HOWA MACHINERY LTD,Industrials,Specialty Industrial Machinery,Japan,11146590208,839
6205.T,OKK CORP,Industrials,Specialty Industrial Machinery,Japan,3673151232,782
6208.T,ISHIKAWA SEISAKUSHO,Industrials,Specialty Industrial Machinery,Japan,11469747200,538
6210.T,TOYO MACHINERY & METAL CO,Industrials,Specialty Industrial Machinery,Japan,10295050240,762
6217.T,TSUDAKOMA CORP,Industrials,Specialty Industrial Machinery,Japan,5871380480,1337
6218.T,ENSHU LTD,Industrials,Specialty Industrial Machinery,Japan,6129188864,1017
6222.T,SHIMA SEIKI MFG,Industrials,Specialty Industrial Machinery,Japan,90801070080,2010
6231.T,KIMURA KOHKI CO LTD,Industrials,Electrical Equipment & Parts,Japan,10645184512,329
6232.T,AUTONOMOUS CNTRL SYS LABORATORY,Technology,Computer Hardware,Japan,28729059328,45
6233.T,KYOKUTO SANKI CO LTD,Industrials,Specialty Industrial Machinery,Japan,3024350976,281
6235.T,OPTORUN CO LTD,Industrials,Specialty Industrial Machinery,Japan,117440012288,
6236.T,NC HOLDINGS CO LTD,Industrials,Specialty Industrial Machinery,Japan,4462709760,390
6237.T,IWAKI CO LTD,Industrials,Specialty Industrial Machinery,Japan,20782348288,954
6238.T,FURYU CORPORATION,Consumer Cyclical,Leisure,Japan,31573786624,482
