,name,sector,industry,country,mktCap,fullTimeEmployees
0815.HK,CHI SILVER GP,Consumer Cyclical,Luxury Goods,China,1481844096,749
0816.HK,,,,,,
0817.HK,CHINA JINMAO,Real Estate,Real Estate—Development,Hong Kong,38820077568,11592
0818.HK,HI SUN TECH,Technology,Software—Infrastructure,Hong Kong,4248549632,2646
0819.HK,TIANNENG POWER,Consumer Cyclical,Auto Parts,Hong Kong,17297201152,23523
0821.HK,VC HOLDINGS,Financial Services,Capital Markets,Hong Kong,502989728,59
0822.HK,KA SHUI INT'L,Industrials,Metal Fabrication,Hong Kong,482630976,4600
0825.HK,NWDS CHINA,Consumer Cyclical,Department Stores,Hong Kong,1821042048,2922
0826.HK,TIANGONG INT'L,Basic Materials,Steel,China,9445800960,2823
0827.HK,KO YO GROUP,Basic Materials,Chemicals,Hong Kong,620148480,649
0828.HK,DYNASTY WINES,Consumer Defensive,Beverages—Wineries & Distilleries,Hong Kong,624099968,298
0829.HK,SHENGUAN HLDGS,Consumer Defensive,Packaged Foods,Hong Kong,1033753536,2600
0830.HK,CSC DEVELOPMENT,Industrials,Engineering & Construction,Hong Kong,1293330048,3344
0831.HK,CR ASIA,Consumer Cyclical,Department Stores,Hong Kong,543371456,2214
0832.HK,CENTRAL CHINA,Real Estate,Real Estate—Development,China,10381906944,4134
0833.HK,ALLTRONICS,Technology,Electronic Components,Hong Kong,529824960,3419
0834.HK,KANGDA FOOD,Consumer Defensive,Packaged Foods,China,164520240,3064
0836.HK,CHINA RES POWER,Utilities,Utilities—Independent Power Producers,Hong Kong,51664125952,21611
0837.HK,CARPENTER TAN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",China,1017240320,958
0838.HK,EVA HOLDINGS,Industrials,Metal Fabrication,Hong Kong,1270269184,8964
0839.HK,CHINA EDU GROUP,Consumer Defensive,Education & Training Services,Hong Kong,32951973888,8833
0840.HK,TIANYE WATER,Industrials,Farm & Heavy Construction Machinery,China,150661376,530
0841.HK,CASSAVA RES,Consumer Defensive,Packaged Foods,Hong Kong,181265360,250
0842.HK,LEOCH INT'L,Industrials,Electrical Equipment & Parts,China,1520556672,13956
0844.HK,GREATIME INTL,Consumer Cyclical,Apparel Manufacturing,Hong Kong,232337456,2300
0845.HK,GLORIOUS PPT H,Real Estate,Real Estate—Development,Hong Kong,1870236032,692
0846.HK,MINGFA GROUP,Real Estate,Real Estate—Development,China,4143546112,3176
0848.HK,,,,,,
0850.HK,LONG WELL INTL,Basic Materials,Specialty Chemicals,Hong Kong,,57
0851.HK,SHENG YUAN HLDG,Financial Services,Capital Markets,Hong Kong,106951880,26
0852.HK,STRONG PETRO,Energy,Oil & Gas Refining & Marketing,Hong Kong,732559168,143
0853.HK,MICROPORT,Healthcare,Medical Devices,China,73311158272,6707
0854.HK,WILLAS-ARRAY,Technology,Electronics & Computer Distribution,Hong Kong,275940928,377
0855.HK,CHINA WATER,Utilities,Utilities—Regulated Water,Hong Kong,9858077696,10000
0856.HK,,,,,,
0857.HK,,,,,,
0858.HK,EXTRAWELL PHAR,Healthcare,Drug Manufacturers—Specialty & Generic,Hong Kong,360890016,170
0859.HK,ZHONGCHANG INTL,Real Estate,Real Estate Services,Hong Kong,393760512,44
0860.HK,APOLLO FMG,Consumer Cyclical,Auto Manufacturers,Hong Kong,3951481088,204
0861.HK,DC HOLDINGS,Technology,Information Technology Services,Hong Kong,8774902784,12300
0862.HK,VISION VALUES,Industrials,Conglomerates,Hong Kong,1059531328,38
0863.HK,BC TECH GROUP,Communication Services,Advertising Agencies,Hong Kong,5663355904,130
0864.HK,WING LEE PPT,Real Estate,Real Estate Services,Hong Kong,200811520,7
0865.HK,JIANDE INT'L,Real Estate,Real Estate—Development,Hong Kong,496229152,48
0866.HK,CHINA QINFA,Energy,Thermal Coal,Hong Kong,351570816,2117
0867.HK,,,,,,
0868.HK,XINYI GLASS,Industrials,Building Products & Equipment,Hong Kong,97567203328,14334
0869.HK,,,,,,
0871.HK,CH DREDG ENV,Industrials,Engineering & Construction,China,163285136,449
0872.HK,TUS INTL,Consumer Cyclical,Auto Parts,China,220807344,502
0874.HK,BAIYUNSHAN PH,Healthcare,Drug Manufacturers—Specialty & Generic,China,50841825280,25168
0875.HK,,,,,,
0876.HK,,,,,,
0877.HK,,,,,,
0878.HK,,,,,,
0880.HK,SJM HOLDINGS,Consumer Cyclical,Resorts & Casinos,Hong Kong,57382244352,19700
0881.HK,ZHONGSHENG HLDG,Consumer Cyclical,Auto & Truck Dealerships,China,122136748032,31460
0882.HK,TIANJIN DEV,Utilities,Utilities—Diversified,Hong Kong,1662793472,3630
0883.HK,CNOOC,Energy,Oil & Gas E&P,Hong Kong,375039000576,18151
0884.HK,CIFI HOLD GP,Real Estate,Real Estate—Development,China,58936328192,19649
0885.HK,RENTIAN TECH,Technology,Information Technology Services,Hong Kong,110186000,1449
0886.HK,SILVER BASE,Consumer Defensive,Beverages—Wineries & Distilleries,Hong Kong,366136224,191
0887.HK,EMPEROR WATCH&J,Consumer Cyclical,Luxury Goods,Hong Kong,935565440,865
0888.HK,BISON FINANCE,Communication Services,Advertising Agencies,Hong Kong,331763616,123
0889.HK,,,,,,
0891.HK,TRINITY,Consumer Cyclical,Apparel Retail,Hong Kong,290000000,1402
0893.HK,CHINAVTM MINING,Basic Materials,Steel,Hong Kong,400325536,179
0894.HK,MAN YUE TECH,Technology,Electronic Components,Hong Kong,442259648,2719
0895.HK,DONGJIANG ENV,Industrials,Waste Management,China,8211571200,4807
0896.HK,HANISON,Industrials,Engineering & Construction,Hong Kong,1322196096,498
0897.HK,WAI YUEN TONG,Healthcare,Drug Manufacturers—Specialty & Generic,Hong Kong,412599424,1881
0898.HK,MULTIFIELD INTL,Real Estate,Real Estate Services,Hong Kong,1128699904,220
0899.HK,ASIA RESOURCES,Financial Services,Credit Services,Hong Kong,350137728,33
0900.HK,AEON CREDIT,Financial Services,Credit Services,Hong Kong,2286462464,391
0901.HK,GOLDSTONE INV,Financial Services,Asset Management,Hong Kong,551876096,5
0902.HK,HUANENG POWER,Utilities,Utilities—Independent Power Producers,China,42698833920,57874
0904.HK,CHINA GREEN,Consumer Defensive,Farm Products,Hong Kong,83986344,532
0905.HK,GLOBAL M CAP,Financial Services,Asset Management,Hong Kong,78437416,12
0906.HK,COFCO PACKAGING,Consumer Cyclical,Packaging & Containers,China,4988121600,6131
0907.HK,ELEGANCEOPTICAL,Healthcare,Medical Instruments & Supplies,Hong Kong,1396582400,244
0908.HK,ZHUHAI H INV,Industrials,Marine Shipping,Hong Kong,4183454208,2304
0910.HK,CHINA SANDI,Real Estate,Real Estate—Diversified,Hong Kong,3001453824,702
0911.HK,QIANHAI HEALTH,Healthcare,Drug Manufacturers—Specialty & Generic,Hong Kong,223444320,22
0912.HK,SUGA INT'L,Technology,Consumer Electronics,Hong Kong,476263168,2720
0913.HK,UNITY INV HOLD,Financial Services,Asset Management,Hong Kong,91175080,14
0914.HK,,,,,,
0915.HK,DAOHE GLOBAL,Consumer Cyclical,Specialty Retail,Hong Kong,141901456,338
0916.HK,CHINA LONGYUAN,Utilities,Utilities—Renewable,China,80685350912,7834
0918.HK,STATE EN ASSETS,Consumer Cyclical,Apparel Manufacturing,Hong Kong,95631304,55
0919.HK,MODERNHEALTHTEC,Consumer Cyclical,Personal Services,Hong Kong,106729112,1051
0921.HK,,,,,,
0922.HK,ANXIANYUAN CH,Consumer Cyclical,Personal Services,Hong Kong,310990432,312
0923.HK,IWS,Industrials,Waste Management,Hong Kong,289380576,121
0924.HK,KHOON GROUP,Industrials,Engineering & Construction,Singapore,445000000,139
0925.HK,BJ PROPERTIES,Industrials,Conglomerates,Hong Kong,731779648,526
0926.HK,BESUNYEN,Consumer Defensive,Packaged Foods,China,529818240,1437
0927.HK,FUJIKON IND,Technology,Consumer Electronics,Hong Kong,464164544,3100
0928.HK,LIFE HEALTHCARE,Healthcare,Diagnostics & Research,Hong Kong,286561696,16
0929.HK,IPE GROUP,Industrials,Metal Fabrication,Hong Kong,736574976,2181
0931.HK,CHINA LNG,Energy,Oil & Gas Refining & Marketing,Hong Kong,2680805120,888
0932.HK,SHUNTEN INTL,Consumer Defensive,Packaged Foods,Hong Kong,353957568,247
0933.HK,,,,,,
0934.HK,SINOPEC KANTONS,Energy,Oil & Gas Midstream,Hong Kong,7160140800,233
0935.HK,,,,,,
0936.HK,EAGLE LEGEND,Industrials,Rental & Leasing Services,Hong Kong,530000000,107
0938.HK,MAN SANG-NEW,Real Estate,Real Estate Services,Hong Kong,919773888,345
0939.HK,CCB,Financial Services,Banks—Diversified,China,1637375803392,347156
0941.HK,,,,,,
0943.HK,ZHONGZHENG INTL,Consumer Defensive,Household & Personal Products,Hong Kong,257320800,844
0945.HK,MANULIFE-S,Financial Services,Insurance—Life,Canada,325388107776,37000
0947.HK,MOBI DEV,Technology,Communication Equipment,China,466739936,2836
0948.HK,ALPHA PRO HLDGS,Technology,Communication Equipment,Hong Kong,251488000,27
0950.HK,LEE'S PHARM,Healthcare,Drug Manufacturers—Specialty & Generic,Hong Kong,3599324928,1308
0951.HK,CHAOWEI POWER,Consumer Cyclical,Auto Parts,China,3367596544,15975
0952.HK,,,,,,
0953.HK,SHAW BROTHERS,Communication Services,Entertainment,Hong Kong,166094368,68
0954.HK,CHANGMAO BIO,Basic Materials,Chemicals,China,354899008,448
0956.HK,CHINA SUNTIEN,Utilities,Utilities—Diversified,China,38660886528,2388
0959.HK,,,,,,
0960.HK,LONGFOR GROUP,Real Estate,Real Estate—Development,China,292116594688,27056
0966.HK,CHINA TAIPING,Financial Services,Insurance—Life,Hong Kong,57648087040,65900
0967.HK,,,,,,
0968.HK,XINYI SOLAR,Technology,Solar,China,115048808448,5079
0969.HK,HUA LIEN INT'L,Consumer Defensive,Confectioners,Hong Kong,142426704,126
0970.HK,SPARKLE ROLL,Consumer Cyclical,Auto & Truck Dealerships,Hong Kong,1362515456,435
0973.HK,L'OCCITANE,Consumer Defensive,Household & Personal Products,Luxembourg,32523493376,8801
0974.HK,SKL,Consumer Defensive,Grocery Stores,China,203319888,1337
0975.HK,MONGOL MINING,Basic Materials,Coking Coal,Mongolia,1976025600,2094
0976.HK,CHIHO ENV,Industrials,Metal Fabrication,Hong Kong,609956992,2885
0978.HK,CHI MER LAND,Real Estate,Real Estate—Diversified,Hong Kong,5542943744,814
0979.HK,GREEN ENERGY GP,Industrials,Waste Management,Hong Kong,323848352,30
0980.HK,LIANHUA,Consumer Cyclical,Department Stores,China,1298736000,33454
0981.HK,SMIC,Technology,Semiconductors,China,190710857728,15904
0982.HK,HUAFA PPT SER,Consumer Cyclical,Lodging,Hong Kong,2253641728,6583
0983.HK,SOCAM DEV,Real Estate,Real Estate—Development,Hong Kong,460507072,2012
0984.HK,,,,,,
0985.HK,CST GROUP,Basic Materials,Coking Coal,Hong Kong,943271552,66
0986.HK,CH ENV ENERGY,Consumer Cyclical,Luxury Goods,Hong Kong,174898640,35
0987.HK,CH RENEW EN INV,Utilities,Utilities—Renewable,Hong Kong,508750496,97
0988.HK,SILKROAD LOG,Financial Services,Capital Markets,Hong Kong,251551856,35
0989.HK,GROUND INTL DEV,Real Estate,Real Estate—Development,Hong Kong,2908644864,242
0990.HK,THEME INT'L,Basic Materials,Steel,Hong Kong,5758616576,68
0991.HK,DATANG POWER,Utilities,Utilities—Independent Power Producers,China,50316595200,32976
0992.HK,LENOVO GROUP,Technology,Computer Hardware,Hong Kong,120628592640,63000
0993.HK,HUARONG INT FIN,Financial Services,Capital Markets,Hong Kong,1994496128,54
0994.HK,CT VISION,Industrials,Engineering & Construction,Hong Kong,1978157952,128
0995.HK,ANHUIEXPRESSWAY,Industrials,Infrastructure Operations,China,11181936640,2147
0996.HK,CARNIVAL GROUP,Real Estate,Real Estate—Development,Hong Kong,103179240,283
0997.HK,CHINLINK-NEW,Technology,Electronics & Computer Distribution,Hong Kong,113891632,270
0998.HK,,,,,,
0999.HK,I.T,Consumer Cyclical,Apparel Retail,Hong Kong,3419987968,6327
1000.HK,BEIJING MEDIA,Basic Materials,Specialty Chemicals,Hong Kong,157848000,308
1001.HK,HK SH ALLIANCE,Industrials,Industrial Distribution,Hong Kong,153895680,237
1002.HK,V.S. INT'L,Technology,Electronic Components,Hong Kong,362279072,935
1003.HK,HUANXI MEDIA,Communication Services,Entertainment,Hong Kong,8088571392,102
1004.HK,C SMARTERENERGY,Financial Services,Capital Markets,Hong Kong,449968832,39
1005.HK,,,,,,
1006.HK,,,,,,
1007.HK,,,,,,
1008.HK,BRILLIANT CIR,Consumer Cyclical,Packaging & Containers,Hong Kong,572169600,1400
1009.HK,INT'L ENT,Real Estate,Real Estate Services,Hong Kong,698271552,204
1010.HK,PACRAY INT'L,Technology,Semiconductors,Hong Kong,596094464,54
1011.HK,NT PHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,China,259031056,348
1013.HK,WAI CHUN GROUP,Technology,Electronics & Computer Distribution,Hong Kong,207494640,15
1019.HK,,,,,,
1020.HK,CYBERNAUT INT'L,Consumer Cyclical,Internet Retail,Hong Kong,306109664,144
1022.HK,FEIYU,Communication Services,Electronic Gaming & Multimedia,China,696123008,406
1023.HK,SITOY GROUP,Consumer Cyclical,Footwear & Accessories,Hong Kong,453137664,5000
1025.HK,KNT HOLDINGS,Consumer Cyclical,Apparel Manufacturing,Hong Kong,96720000,331
1026.HK,UNIVERSAL TECH,Utilities,Utilities—Regulated Water,Hong Kong,1433379968,398
1027.HK,CHINA JICHENG,Consumer Cyclical,Footwear & Accessories,China,233217600,1062
1028.HK,C.BANNER,Consumer Cyclical,Footwear & Accessories,Hong Kong,344781984,6297
1029.HK,IRC,Basic Materials,Other Industrial Metals & Mining,Hong Kong,1340650624,1635
1030.HK,SEAZEN,Real Estate,Real Estate—Development,China,55889997824,28176
1031.HK,KINGSTON FIN,Financial Services,Capital Markets,Hong Kong,8032554496,713
1033.HK,,,,,,
1034.HK,FULLWEALTH,Industrials,Engineering & Construction,Hong Kong,2432000000,149
1036.HK,VANKE OVERSEAS,Real Estate,Real Estate Services,Hong Kong,1040039808,93
1037.HK,MAXNERVA TECH,Technology,Information Technology Services,Hong Kong,491147232,498
1038.HK,CKI HOLDINGS,Utilities,Utilities—Regulated Electric,Hong Kong,122063814656,2195
1039.HK,CHANGYOU ALLI,Consumer Cyclical,Internet Retail,Hong Kong,742489472,210
1041.HK,LAMTEX HLDGS,Industrials,Conglomerates,Hong Kong,76080328,1100
1043.HK,,,,,,
1044.HK,HENGAN INT'L,Consumer Defensive,Household & Personal Products,China,61714534400,25000
1045.HK,APT SATELLITE,Communication Services,Telecom Services,Hong Kong,2219289600,110
1046.HK,UNIVERSE ENT,Communication Services,Entertainment,Hong Kong,525846560,144
1047.HK,NGAI HING HONG,Basic Materials,Specialty Chemicals,Hong Kong,180908000,620
1049.HK,CELESTIAL ASIA,Consumer Cyclical,Department Stores,Hong Kong,128345120,777
1050.HK,KARRIE INT'L,Industrials,Metal Fabrication,Hong Kong,3031234304,3400
1051.HK,G-RESOURCES,Financial Services,Asset Management,Hong Kong,1379488768,69
1052.HK,YUEXIUTRANSPORT,Industrials,Infrastructure Operations,Hong Kong,8031168000,2009
1053.HK,CHONGQING IRON,Basic Materials,Steel,China,16103442432,6601
1055.HK,CHINA SOUTH AIR,Industrials,Airlines,China,113888755712,103876
1057.HK,ZHEJIANG SHIBAO,Consumer Cyclical,Auto Parts,China,3881635328,1537
1058.HK,GUANGDONG TANN,Consumer Cyclical,Footwear & Accessories,Hong Kong,139884944,364
1059.HK,KANTONE HOLDING,Technology,Information Technology Services,Hong Kong,80304432,179
1060.HK,ALI PICTURES,Communication Services,Entertainment,Hong Kong,26285561856,1025
1061.HK,ESSEX BIO-TECH,Healthcare,Biotechnology,Hong Kong,2894135552,1242
1062.HK,,,,,,
1063.HK,,,,,,
1064.HK,ZHONG HUA INT'L,Real Estate,Real Estate—Development,Hong Kong,106328936,40
1065.HK,,,,,,
1066.HK,WEIGAO GROUP,Healthcare,Medical Instruments & Supplies,China,58699841536,10153
1068.HK,YURUN FOOD,Consumer Defensive,Packaged Foods,China,1604028672,10400
1069.HK,BOZZA DEVELOP,Basic Materials,Lumber & Wood Production,China,165362992,34
1070.HK,,,,,,
1071.HK,,,,,,
1072.HK,DONGFANG ELEC,Industrials,Specialty Industrial Machinery,China,43913093120,17360
1073.HK,DA YU FIN,Financial Services,Capital Markets,Hong Kong,364585600,21
1075.HK,CAPINFO,Technology,Information Technology Services,China,1159235968,1765
1076.HK,IMPERIAL PAC,Consumer Cyclical,Resorts & Casinos,Hong Kong,1429849984,1053
1079.HK,PINE TECH,Technology,Computer Hardware,Hong Kong,130016600,107
1080.HK,SHENGLI PIPE,Energy,Oil & Gas Equipment & Services,China,352567680,996
1082.HK,HK EDU INTL,Consumer Defensive,Education & Training Services,Hong Kong,801877952,127
1083.HK,TOWNGAS CHINA,Utilities,Utilities—Regulated Gas,Hong Kong,11935098880,22506
1084.HK,GF HYDROCOLLOID,Consumer Defensive,Farm Products,Hong Kong,947014720,1057
1085.HK,HXTL,Technology,Communication Equipment,Singapore,861360000,772
1086.HK,GOODBABY INTL,Consumer Cyclical,Leisure,China,2151745792,9375
1087.HK,INVESTECH HLDGS,Technology,Communication Equipment,China,143208000,249
1088.HK,CHINA SHENHUA,Energy,Thermal Coal,China,406685843456,75620
1089.HK,,,,,,
1090.HK,DA MING INT'L,Basic Materials,Steel,China,3486532096,6587
1091.HK,SOUTH MANGANESE,Basic Materials,Other Industrial Metals & Mining,Hong Kong,1337099392,7090
1093.HK,CSPC PHARMA,Healthcare,Drug Manufacturers—General,China,108961587200,21527
1094.HK,C P PROCUREMENT,Industrials,Conglomerates,Hong Kong,45192540,130
1096.HK,SINO ENERGY INT,Consumer Cyclical,Footwear & Accessories,Hong Kong,50097580,112
1097.HK,I-CABLE COMM,Communication Services,Entertainment,Hong Kong,485154208,1365
1098.HK,ROAD KING INFRA,Consumer Cyclical,Residential Construction,Hong Kong,7583290368,4826
1099.HK,,,,,,
1100.HK,MAINLAND HOLD,Consumer Cyclical,Footwear & Accessories,Hong Kong,352631008,4898
1101.HK,HUARONG ENERGY,Energy,Oil & Gas E&P,Hong Kong,581999744,81
1102.HK,ENVIRO ENERGY,Basic Materials,Building Materials,Hong Kong,92206640,28
1103.HK,,,,,,
1104.HK,APAC RESOURCES,Financial Services,Capital Markets,Hong Kong,1389534592,15
1105.HK,SING TAO,Communication Services,Publishing,Hong Kong,790673408,1305
1106.HK,MING LAM HLDGS,Consumer Cyclical,Packaging & Containers,Hong Kong,148884992,805
1107.HK,MODERN LAND,Real Estate,Real Estate—Development,China,2291891968,2387
1108.HK,LUOYANG GLASS,Industrials,Building Products & Equipment,China,8169311232,2254
1109.HK,CHINA RES LAND,Real Estate,Real Estate—Development,Hong Kong,279176314880,48656
1110.HK,KINGWORLD,Healthcare,Pharmaceutical Retailers,China,504224960,1021
1111.HK,,,,,,
1112.HK,,,,,,
1113.HK,CK ASSET,Real Estate,Real Estate—Development,Hong Kong,174882488320,58000
1114.HK,BRILLIANCE CHI,Consumer Cyclical,Auto Manufacturers,Hong Kong,35518701568,5390
1115.HK,TIBET WATER,Consumer Defensive,Beverages—Non-Alcoholic,Hong Kong,2286312192,382
1116.HK,MAYER HOLDINGS,Basic Materials,Steel,Hong Kong,489866016,371
1117.HK,CH MODERN D,Consumer Defensive,Farm Products,China,14074969088,4455
1118.HK,GOLIK HOLDINGS,Basic Materials,Steel,Hong Kong,459502400,1651
1119.HK,IDREAMSKY,Communication Services,Electronic Gaming & Multimedia,China,4698418176,915
1120.HK,ARTS OPTICAL,Healthcare,Medical Instruments & Supplies,Hong Kong,305147776,3200
1121.HK,BAOFENGMODERN,Consumer Cyclical,Footwear & Accessories,China,6889255424,530
1122.HK,QINGLING MOTORS,Industrials,Farm & Heavy Construction Machinery,China,3996454656,2970
1123.HK,CHINA-HK PHOTO,Consumer Cyclical,Leisure,Hong Kong,165944784,527
1124.HK,COASTAL GL,Real Estate,Real Estate—Development,Hong Kong,306805504,110
1125.HK,LAI FUNG HOLD,Real Estate,Real Estate—Diversified,Hong Kong,2052404480,2000
1126.HK,DREAM INT'L,Consumer Cyclical,Leisure,Hong Kong,2003520512,24445
1127.HK,LION ROCK GROUP,Industrials,Specialty Business Services,Hong Kong,639099968,1287
1128.HK,WYNN MACAU,Consumer Cyclical,Resorts & Casinos,Macau,79341420544,12500
1129.HK,WATER INDUSTRY,Utilities,Utilities—Regulated Water,Hong Kong,447031200,1426
1130.HK,CHINA ENV RES,Consumer Cyclical,Auto & Truck Dealerships,Hong Kong,140521264,62
1131.HK,AGRITRADE RES,Energy,Thermal Coal,Hong Kong,529081824,1375
1132.HK,ORANGE SKY G H,Communication Services,Entertainment,Hong Kong,338760064,407
1133.HK,,,,,,
1134.HK,KELFRED,Healthcare,Medical Instruments & Supplies,Hong Kong,1120000000,910
1137.HK,HKTV,Consumer Cyclical,Internet Retail,Hong Kong,11567337472,1238
1138.HK,COSCO SHIP ENGY,Industrials,Marine Shipping,China,31068809216,6929
1139.HK,,,,,,
1140.HK,WEALTHKING INV,Financial Services,Asset Management,Hong Kong,2581836544,39
1141.HK,,,,,,
1142.HK,SIBERIAN MINING,Energy,Oil & Gas Refining & Marketing,Hong Kong,171120048,16
1143.HK,LINKASIA MEDTEC,Technology,Consumer Electronics,Hong Kong,462185088,1300
1145.HK,,,,,,
1146.HK,CH OUTFITTERS,Consumer Cyclical,Apparel Manufacturing,China,427235776,530
1147.HK,EDENSOFT,Technology,Information Technology Services,China,240000000,155
1148.HK,,,,,,
1150.HK,,,,,,
1151.HK,,,,,,
1152.HK,MOMENTUM FIN,Consumer Defensive,Food Distribution,Hong Kong,50082000,15
1155.HK,,,,,,
1156.HK,CHINANEWENERGY,Energy,Oil & Gas Equipment & Services,China,239406176,97
1157.HK,ZOOMLION,Industrials,Farm & Heavy Construction Machinery,China,120277786624,19016
1158.HK,NC HOTEL,Consumer Cyclical,Lodging,China,4956000256,4673
1159.HK,STARLIGHT CUL,Communication Services,Entertainment,Hong Kong,1227111808,28
1160.HK,YOUTH CHAMP,Financial Services,Asset Management,Hong Kong,124416008,4
1161.HK,WATER OASIS GP,Consumer Cyclical,Personal Services,Hong Kong,503609248,775
1162.HK,LUMINA GROUP,Industrials,Security & Protection Services,Hong Kong,113400000,43
1163.HK,ADTIGER CORP,Communication Services,Advertising Agencies,China,566475008,40
1164.HK,CGN MINING,Energy,Uranium,Hong Kong,4620475904,15
1165.HK,SFCE,Technology,Solar,Hong Kong,1026370304,1016
1166.HK,SOLARTECH INT'L,Industrials,Electrical Equipment & Parts,Hong Kong,156718976,500
1168.HK,SINOLINK HOLD,Real Estate,Real Estate—Diversified,Hong Kong,2068911744,691
1169.HK,,,,,,
1170.HK,KINGMAKER,Consumer Cyclical,Footwear & Accessories,Hong Kong,620378816,6800
1171.HK,YANZHOU COAL,Energy,Thermal Coal,China,61017710592,61243
1172.HK,MAGNUSCONCORDIA,Industrials,Specialty Business Services,Hong Kong,566361600,531
1173.HK,VEEKO INT'L,Consumer Defensive,Household & Personal Products,Hong Kong,130936008,1300
1175.HK,FRESH EXP,Consumer Defensive,Food Distribution,Hong Kong,100423696,94
1176.HK,ZHUGUANG HOLD,Real Estate,Real Estate—Development,Hong Kong,14173007872,429
1177.HK,SINO BIOPHARM,Healthcare,Biotechnology,Hong Kong,150892003328,24108
1178.HK,HUIYIN HLDGS GP,Consumer Defensive,Household & Personal Products,China,35421184,78
1180.HK,,,,,,
1181.HK,TANG PALACE,Consumer Cyclical,Restaurants,Hong Kong,946906368,3600
1182.HK,SUCCESS DRAGON,Industrials,Specialty Business Services,Hong Kong,205867216,45
1183.HK,MECOM POWER,Industrials,Engineering & Construction,Macau,5324482048,324
1184.HK,S.A.S. DRAGON,Technology,Electronic Components,Hong Kong,1839960832,500
1185.HK,CHINA ENERGINE,Utilities,Utilities—Renewable,Hong Kong,546124992,306
1186.HK,CHINA RAIL CONS,Industrials,Engineering & Construction,China,117332770816,293884
1188.HK,HYBRID KINETIC,Consumer Cyclical,Auto Parts,Hong Kong,1037997824,82
1189.HK,GBA DYNAMIC,Consumer Cyclical,Lodging,Hong Kong,157842208,526
1190.HK,,,,,,
1191.HK,CHINA GEM HLDGS,Financial Services,Capital Markets,Hong Kong,297500704,5
1192.HK,TITAN PETROCHEM,Industrials,Aerospace & Defense,Hong Kong,325987104,111
1193.HK,CHINA RES GAS,Utilities,Utilities—Regulated Gas,Hong Kong,99386736640,46536
1194.HK,,,,,,
1195.HK,KINGWELL GROUP,Real Estate,Real Estate—Diversified,Hong Kong,130234056,87
1196.HK,REALORD GROUP,Industrials,Waste Management,Hong Kong,13519173632,273
1198.HK,ROYALE HOME,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Hong Kong,3611998464,1385
1199.HK,,,,,,
1200.HK,MIDLAND HOLDING,Real Estate,Real Estate Services,Hong Kong,797031104,7121
1201.HK,TESSON HOLDINGS,Real Estate,Real Estate—Development,Hong Kong,430736416,510
1202.HK,CHENGDU PUTIAN,Technology,Communication Equipment,China,440000000,625
1203.HK,GUANGNAN (HOLD),Basic Materials,Steel,Hong Kong,653467008,1086
1205.HK,CITIC RESOURCES,Basic Materials,Other Industrial Metals & Mining,Hong Kong,2632339712,233
1206.HK,TECHNOVATOR,Technology,Electronic Components,Singapore,562843328,880
1207.HK,SRE GROUP,Real Estate,Real Estate—Development,Hong Kong,925411520,399
1208.HK,MMG,Basic Materials,Other Industrial Metals & Mining,Australia,35252920320,3958
1210.HK,CHRISTINE,Consumer Defensive,Grocery Stores,China,167691536,2883
1211.HK,BYD COMPANY,Consumer Cyclical,Auto Manufacturers,China,551602814976,229154
1212.HK,LIFESTYLE INT'L,Consumer Cyclical,Department Stores,Hong Kong,9942710272,675
1213.HK,MOBICON GROUP,Technology,Electronics & Computer Distribution,Hong Kong,105999992,388
1215.HK,KAI YUAN HLDGS,Consumer Cyclical,Lodging,Hong Kong,523934944,7
1216.HK,ZYBANK,Financial Services,Banks—Regional,China,21681000448,13491
1217.HK,CH INNOVATION,Financial Services,Asset Management,Hong Kong,128015992,27
1218.HK,EASYKNIT INT'L,Real Estate,Real Estate—Development,Hong Kong,320581568,30
1219.HK,,,,,,
1220.HK,ZHIDAO INT'L,Basic Materials,Aluminum,Hong Kong,,79
1221.HK,SINO HOTELS,Consumer Cyclical,Lodging,Hong Kong,2799516928,569
1222.HK,WANG ON GROUP,Real Estate,Real Estate—Diversified,Hong Kong,1099394944,2138
1223.HK,SYMPHONY HOLD,Consumer Cyclical,Apparel Retail,Hong Kong,2528095488,427
1224.HK,C C LAND,Real Estate,Real Estate—Development,Hong Kong,6988193792,121
1225.HK,,,,,,
1226.HK,CH INV FIN GP,Financial Services,Asset Management,Hong Kong,121912640,11
1227.HK,NATIONAL INV,Financial Services,Asset Management,Hong Kong,37734032,10
1229.HK,NAN NAN RES,Energy,Thermal Coal,Hong Kong,65056792,132
1230.HK,YASHILI INT'L,Consumer Defensive,Packaged Foods,Hong Kong,2799880192,2919
1231.HK,NEWTON RES,Basic Materials,Steel,Hong Kong,2680000000,26
1232.HK,GW TIANDI,Real Estate,Real Estate Services,China,820119360,694
1233.HK,TIMES CHINA,Real Estate,Real Estate—Diversified,China,20280057856,6698
1234.HK,CHINA LILANG,Consumer Cyclical,Apparel Manufacturing,China,6107198976,4104
1235.HK,TRAVEL EXPERT,Consumer Cyclical,Travel Services,Hong Kong,115737992,227
1237.HK,CH ENV TECH&BIO,Consumer Cyclical,"Furnishings, Fixtures & Appliances",China,121481256,284
1238.HK,POWERLONG,Real Estate,Real Estate—Development,China,29079648256,11517
